UID;Time;Result;s8;s7;S6;S5;S4;S3;S2;S1;T1;T2
A388B8YI;41297.38677;7.9067E+11;10;3;8;8;11;8;34;18;28;11
A388CWXN;41297.47672;7.9067E+11;10;3;8;8;12;32;33;23;22;12
A388CWXN;41297.47672;7.9067E+11;10;3;8;8;12;32;33;23;22;12
A389GGFU;41299.61199;7.90672E+11;10;3;8;9;16;16;15;30;12;30
A38AXKIS;41302.48012;7.90674E+11;10;3;8;10;33;20;18;28;25;10
A38B0DBY;41302.63133;7.90674E+11;10;3;8;11;0;13;11;34;28;5
A38BHZOW;41303.58287;7.90675E+11;10;3;8;11;17;35;24;32;0;25
A38BHZOW;41303.58287;7.90675E+11;10;3;8;11;17;35;24;32;0;25
A38C04O4;41304.56234;7.90676E+11;10;3;8;12;0;4;24;4;22;17
A38C5ESO;41304.84752;7.90676E+11;10;3;8;12;5;14;28;24;2;8
A38C5ESO;41304.84752;7.90676E+11;10;3;8;12;5;14;28;24;2;8
A38D29AE;41306.62126;7.90678E+11;10;3;8;13;2;9;10;14;23;34
A38D29AE;41306.62126;7.90678E+11;10;3;8;13;2;9;10;14;23;34
A38EJ0HY;41309.47008;7.9068E+11;10;3;8;14;19;0;17;34;7;23
A38EJ0HY;41309.47008;7.9068E+11;10;3;8;14;19;0;17;34;7;23
A38ENHWI;41309.71219;7.9068E+11;10;3;8;14;23;17;32;18;22;19
A38FINF8;41311.39447;7.90682E+11;10;3;8;15;18;23;15;8;18;4
A38FINF8;41311.39447;7.90682E+11;10;3;8;15;18;23;15;8;18;4
A38FOFSJ;41311.70701;7.90682E+11;10;3;8;15;24;15;28;19;21;22
A38G55TI;41312.61006;7.90683E+11;10;3;8;16;5;5;29;18;9;25
A38G55TI;41312.61006;7.90683E+11;10;3;8;16;5;5;29;18;9;25
A38I81Q9;41316.65392;7.90686E+11;10;3;8;18;8;1;26;9;13;22
A38I81Q9;41316.65392;7.90686E+11;10;3;8;18;8;1;26;9;13;22
A38IL640;41317.3625;7.90687E+11;10;3;8;18;21;6;4;0;6;1
A38J9J5Z;41318.67808;7.90688E+11;10;3;8;19;9;19;5;35;31;3
A38J9J5Z;41318.67808;7.90688E+11;10;3;8;19;9;19;5;35;31;3
A38J9T48;41318.69301;7.90688E+11;10;3;8;19;9;29;4;8;14;13
A38LRGNC;41323.53431;7.90692E+11;10;3;8;21;27;16;23;12;30;9
A38MBKU6;41324.62059;7.90693E+11;10;3;8;22;11;20;30;6;27;29
A38NAXF8;41326.52947;7.90695E+11;10;3;8;23;10;33;15;8;20;29
A38NWLK0;41327.69966;7.90696E+11;10;3;8;23;32;21;20;0;17;21
A38PE0QO;41330.58444;7.90698E+11;10;3;8;25;14;0;26;24;13;27
A38PU3S3;41331.453;7.90699E+11;10;3;8;25;30;3;28;3;26;28
A38QCUYW;41332.46579;7.907E+11;10;3;8;26;12;30;34;32;6;21
A38QF4F1;41332.58795;7.907E+11;10;3;8;26;15;4;15;1;33;17
A38QF4F1;41332.58795;7.907E+11;10;3;8;26;15;4;15;1;33;17
A38QY23E;41333.61047;7.90701E+11;10;3;8;26;34;2;3;14;35;27
A38SWB5S;41334.40407;7.90704E+11;10;3;8;28;32;11;5;28;2;28
A38UJ4UR;41337.58061;7.90707E+11;10;3;8;30;19;4;30;27;16;1
A38UYF3Y;41338.406;7.90708E+11;10;3;8;30;34;15;3;34;28;11
A38VHH6I;41339.4351;7.90709E+11;10;3;8;31;17;17;6;18;15;7
A38VLZOW;41339.67887;7.90709E+11;10;3;8;31;21;35;24;32;17;22
A38VLZOW;41339.67887;7.90709E+11;10;3;8;31;21;35;24;32;17;22
A38W1NF7;41340.52446;7.9071E+11;10;3;8;32;1;23;15;7;28;9
A38W1NF7;41340.52446;7.9071E+11;10;3;8;32;1;23;15;7;28;9
A38WH4LK;41341.36023;7.9071E+11;10;3;8;32;17;4;21;20;19;18
A38Y2X0K;41344.48086;7.90713E+11;10;3;8;34;2;33;0;20;3;0
A38Y9XVC;41344.86014;7.90713E+11;10;3;8;34;9;33;31;12;0;0
A38YKZPO;41345.4569;7.90714E+11;10;3;8;34;20;35;25;24;21;23
A38YKZPO;41345.4569;7.90714E+11;10;3;8;34;20;35;25;24;21;23
A38Z2MN2;41346.40929;7.90715E+11;10;3;8;35;2;22;23;2;8;17
A38Z68PE;41346.60439;7.90715E+11;10;3;8;35;6;8;25;14;21;23
A38Z68PE;41346.60439;7.90715E+11;10;3;8;35;6;8;25;14;21;23
A38Z7OO7;41346.68234;7.90715E+11;10;3;8;35;7;24;24;7;34;12
A3908Z4R;41348.69603;7.90717E+11;10;3;9;0;8;35;4;27;14;19
A3908Z4R;41348.69603;7.90717E+11;10;3;9;0;8;35;4;27;14;19
A3909OFA;41348.73397;7.90717E+11;10;3;9;0;9;24;15;10;16;5
A391N8TT;41351.41057;7.90719E+11;10;3;9;1;23;8;29;29;14;23
A392AYAN;41352.69078;7.9072E+11;10;3;9;2;10;34;10;23;14;34
A3939W7G;41354.57764;7.90722E+11;10;3;9;3;9;32;7;16;25;33
A393B5OV;41354.64587;7.90722E+11;10;3;9;3;11;5;24;31;5;35
A393B5OV;41354.64587;7.90722E+11;10;3;9;3;11;5;24;31;5;35
A393SY62;41355.60659;7.90723E+11;10;3;9;3;28;34;6;2;26;33
A395F4F5;41358.74796;7.90725E+11;10;3;9;5;15;4;15;5;7;0
A395F4F5;41358.74796;7.90725E+11;10;3;9;5;15;4;15;5;7;0
A396TQTS;41361.48157;7.90728E+11;10;3;9;6;29;26;29;28;31;22
A399ZW2A;41367.64543;7.90733E+11;10;3;9;9;35;32;2;10;11;20
A39AG6J2;41368.52513;7.90734E+11;10;3;9;10;16;6;19;2;4;5
A39AG6J2;41368.52513;7.90734E+11;10;3;9;10;16;6;19;2;4;5
A39AIG8R;41368.6477;7.90734E+11;10;3;9;10;18;16;8;27;35;19
A39B3FVS;41369.78116;7.90735E+11;10;3;9;11;3;15;31;28;9;9
A39CZKQA;41373.46043;7.90738E+11;10;3;9;12;35;20;26;10;4;8
A39CZKQA;41373.46043;7.90738E+11;10;3;9;12;35;20;26;10;4;8
A39DIBH4;41374.47255;7.90739E+11;10;3;9;13;18;11;17;4;32;19
A39DIBH4;41374.47255;7.90739E+11;10;3;9;13;18;11;17;4;32;19
A39DK5AU;41374.57128;7.90739E+11;10;3;9;13;20;5;10;30;17;2
A39E2LNI;41375.56781;7.9074E+11;10;3;9;14;2;21;23;18;12;35
A39EK44Q;41376.51353;7.90741E+11;10;3;9;14;20;4;4;26;9;34
A39EK44Q;41376.51353;7.90741E+11;10;3;9;14;20;4;4;26;9;34
A39G25S2;41379.432;7.90743E+11;10;3;9;16;2;5;28;2;4;27
A39G50K2;41379.58617;7.90743E+11;10;3;9;16;5;0;20;2;12;3
A39G50K2;41379.58617;7.90743E+11;10;3;9;16;5;0;20;2;12;3
A39H82LA;41381.69522;7.90745E+11;10;3;9;17;8;2;21;10;21;35
A39H82LA;41381.69522;7.90745E+11;10;3;9;17;8;2;21;10;21;35
A39HLCGM;41382.41203;7.90746E+11;10;3;9;17;21;12;16;22;30;33
A39I4I8M;41383.44669;7.90747E+11;10;3;9;18;4;18;8;22;12;17
A39I7NMG;41383.61676;7.90747E+11;10;3;9;18;7;23;22;16;4;33
A39JN33X;41386.39399;7.90749E+11;10;3;9;19;23;3;3;33;15;8
A39JN33X;41386.39399;7.90749E+11;10;3;9;19;23;3;3;33;15;8
A39KP3E9;41388.44642;7.90751E+11;10;3;9;20;25;3;14;9;20;6
A39KTK4U;41388.68753;7.90751E+11;10;3;9;20;29;20;4;30;20;24
A39KTK4U;41388.68753;7.90751E+11;10;3;9;20;29;20;4;30;20;24
A39LQR22;41390.47992;7.90753E+11;10;3;9;21;26;27;2;2;33;14
A39LU9OA;41390.66984;7.90753E+11;10;3;9;21;30;9;24;10;1;16
A39LU9OA;41390.66984;7.90753E+11;10;3;9;21;30;9;24;10;1;16
A39N9L3M;41393.44098;7.90755E+11;10;3;9;23;9;21;3;22;11;18
A39NADTK;41393.48406;7.90755E+11;10;3;9;23;10;13;29;20;7;32
A39NADTK;41393.48406;7.90755E+11;10;3;9;23;10;13;29;20;7;32
A39PVI6J;41397.5126;7.9076E+11;10;3;9;25;31;18;6;19;7;13
A39RZLO9;41401.62184;7.90763E+11;10;3;9;27;35;21;24;9;14;0
A39RZLO9;41401.62184;7.90763E+11;10;3;9;27;35;21;24;9;14;0
A39SHMNJ;41402.59531;7.90764E+11;10;3;9;28;17;22;23;19;28;18
A39SHMNJ;41402.59531;7.90764E+11;10;3;9;28;17;22;23;19;28;18
A39UZKBW;41407.45183;7.90768E+11;10;3;9;30;35;20;11;32;2;6
A39UZKBW;41407.45183;7.90768E+11;10;3;9;30;35;20;11;32;2;6
A39V0G3I;41407.49948;7.90768E+11;10;3;9;31;0;16;3;18;10;10
A39VKPXE;41408.59422;7.90769E+11;10;3;9;31;20;25;33;14;29;17
A39VKPXE;41408.59422;7.90769E+11;10;3;9;31;20;25;33;14;29;17
A39W0X97;41409.46921;7.9077E+11;10;3;9;32;0;33;9;7;29;17
A39W0X97;41409.46921;7.9077E+11;10;3;9;32;0;33;9;7;29;17
A39W2FLS;41409.55074;7.9077E+11;10;3;9;32;2;15;21;28;26;5
A39X1FGK;41411.44052;7.90772E+11;10;3;9;33;1;15;16;20;20;15
A39X1FGK;41411.44052;7.90772E+11;10;3;9;33;1;15;16;20;20;15
A39X3T66;41411.56909;7.90772E+11;10;3;9;33;3;29;6;6;21;31
A39Z3J4N;41415.44203;7.90775E+11;10;3;9;35;3;19;4;23;17;24
A39Z77U4;41415.64109;7.90775E+11;10;3;9;35;7;7;30;4;5;15
A39Z77U4;41415.64109;7.90775E+11;10;3;9;35;7;7;30;4;5;15
A39ZR4LH;41416.71623;7.90776E+11;10;3;9;35;27;4;21;17;35;19
A3A05571;41417.47313;7.90777E+11;10;3;10;0;5;5;7;1;15;29
A3A08393;41417.63221;7.90777E+11;10;3;10;0;8;3;9;3;1;20
A3A08393;41417.63221;7.90777E+11;10;3;10;0;8;3;9;3;1;20
A3A0MTXI;41418.42823;7.90778E+11;10;3;10;0;22;29;33;18;2;18
A3A29T8Y;41421.61321;7.9078E+11;10;3;10;2;9;29;8;34;1;10
A3A2T7WW;41422.6612;7.90781E+11;10;3;10;2;29;7;32;32;26;2
A3A2T7WW;41422.6612;7.90781E+11;10;3;10;2;29;7;32;32;26;2
A3A3976M;41423.52411;7.90782E+11;10;3;10;3;9;7;6;22;31;27
A3A3AYOE;41423.61934;7.90782E+11;10;3;10;3;10;34;24;14;26;2
A3A3AYOE;41423.61934;7.90782E+11;10;3;10;3;10;34;24;14;26;2
A3A48HQP;41425.42994;7.90784E+11;10;3;10;4;8;17;26;25;31;31
A3A48HQP;41425.42994;7.90784E+11;10;3;10;4;8;17;26;25;31;31
A3A5TQES;41428.52095;7.90786E+11;10;3;10;5;29;26;14;28;24;30
A3A6SPS0;41430.41;7.90788E+11;10;3;10;6;28;25;28;0;8;11
A3A6SSLO;41430.41424;7.90788E+11;10;3;10;6;28;28;21;24;35;30
A3A7ACXU;41431.36274;7.90789E+11;10;3;10;7;10;12;33;30;10;21
A3A7FGAJ;41431.63777;7.90789E+11;10;3;10;7;15;16;10;19;3;22
A3A7FGAJ;41431.63777;7.90789E+11;10;3;10;7;15;16;10;19;3;22
A3A9CW4K;41435.38752;7.90792E+11;10;3;10;9;12;32;4;20;4;11
A3A9J0ZO;41435.71882;7.90793E+11;10;3;10;9;19;0;35;24;33;29
A3A9J0ZO;41435.71882;7.90793E+11;10;3;10;9;19;0;35;24;33;29
A3AAHVRN;41437.60098;7.90794E+11;10;3;10;10;17;31;27;23;16;23
A3AAHVRN;41437.60098;7.90794E+11;10;3;10;10;17;31;27;23;16;23
A3AAXK36;41438.44747;7.90795E+11;10;3;10;10;33;20;3;6;29;4
A3ABG5P7;41439.45188;7.90796E+11;10;3;10;11;16;5;25;7;26;35
A3ABIERC;41439.57347;7.90796E+11;10;3;10;11;18;14;27;12;15;35
A3ABIERC;41439.57347;7.90796E+11;10;3;10;11;18;14;27;12;15;35
A3ACZQ70;41442.45262;7.90798E+11;10;3;10;12;35;26;7;0;33;32
A3ADGZ4W;41443.38403;7.90799E+11;10;3;10;13;16;35;4;32;3;20
A3ADJPIQ;41443.53161;7.90799E+11;10;3;10;13;19;25;18;26;14;29
A3ADJPIQ;41443.53161;7.90799E+11;10;3;10;13;19;25;18;26;14;29
A3AEKPS0;41445.53;7.90801E+11;10;3;10;14;20;25;28;0;24;11
A3AF47OG;41446.58285;7.90802E+11;10;3;10;15;4;7;24;16;25;20
A3AGLH44;41449.459;7.90805E+11;10;3;10;16;21;17;4;4;31;28
A3AGLH44;41449.459;7.90805E+11;10;3;10;16;21;17;4;4;31;28
A3AHNNB8;41451.5203;7.90806E+11;10;3;10;17;23;23;11;8;26;16
A3AINGCS;41453.45387;7.90808E+11;10;3;10;18;23;16;12;28;19;32
A3AJ7JC0;41454.53833;7.90809E+11;10;3;10;19;7;19;12;0;35;13
A3AKS8FV;41456.59999;7.90812E+11;10;3;10;20;28;8;15;31;13;17
A3ALNZS0;41458.315;7.90813E+11;10;3;10;21;23;35;28;0;13;29
A3AM7MUQ;41459.37561;7.90814E+11;10;3;10;22;7;22;30;26;6;0
A3AM87FV;41459.40649;7.90814E+11;10;3;10;22;8;7;15;31;4;0
A3AO9FDQ;41463.36041;7.90817E+11;10;3;10;24;9;15;13;26;8;19
A3AOWBRI;41464.59698;7.90818E+11;10;3;10;24;32;11;27;18;29;30
A3APDTD4;41465.54138;7.90819E+11;10;3;10;25;13;29;13;4;21;26
A3APDTD4;41465.54138;7.90819E+11;10;3;10;25;13;29;13;4;21;26
A3APTN7S;41466.39616;7.9082E+11;10;3;10;25;29;23;7;28;22;13
A3AQDGJS;41467.46616;7.90821E+11;10;3;10;26;13;16;19;28;26;26
A3ARXQJE;41470.50514;7.90824E+11;10;3;10;27;33;26;19;14;26;30
A3ARXQJE;41470.50514;7.90824E+11;10;3;10;27;33;26;19;14;26;30
A3ASW8A4;41472.36775;7.90825E+11;10;3;10;28;32;8;10;4;34;35
A3AT0YY0;41472.62375;7.90825E+11;10;3;10;29;0;34;34;0;18;31
A3AVMQZD;41477.6878;7.9083E+11;10;3;10;31;22;26;35;13;28;18
A3AVZ0F6;41478.34997;7.9083E+11;10;3;10;31;35;0;15;6;3;35
A3AW31XI;41478.56823;7.90831E+11;10;3;10;32;3;1;33;18;17;28
A3AW4ESO;41478.64153;7.90831E+11;10;3;10;32;4;14;28;24;15;22
A3AW4ESO;41478.64153;7.90831E+11;10;3;10;32;4;14;28;24;15;22
A3AWJYAC;41479.48076;7.90831E+11;10;3;10;32;19;34;10;12;26;17
A3AX76JW;41480.73516;7.90832E+11;10;3;10;33;7;6;19;32;33;3
A3AZNM1G;41485.51039;7.90837E+11;10;3;10;35;23;22;1;16;11;8
A3AZPSXM;41485.62873;7.90837E+11;10;3;10;35;25;28;33;22;29;19
A3AZPSXM;41485.62873;7.90837E+11;10;3;10;35;25;28;33;22;29;19
A3B03XKK;41486.39169;7.90837E+11;10;3;11;0;3;33;20;20;28;17
A3B150DD;41488.39389;7.90839E+11;10;3;11;1;5;0;13;13;11;24
A3B2RZRV;41491.57899;7.90842E+11;10;3;11;2;27;35;27;31;11;2
A3B38D3Y;41492.463;7.90843E+11;10;3;11;3;8;13;3;34;6;16
A3B38D3Y;41492.463;7.90843E+11;10;3;11;3;8;13;3;34;6;16
A3B4DH03;41494.68284;7.90844E+11;10;3;11;4;13;17;0;3;31;20
A3B6B5DO;41498.44539;7.90848E+11;10;3;11;6;11;5;13;24;28;0
A3B6DR65;41498.58609;7.90848E+11;10;3;11;6;13;27;6;5;8;6
A3B6DR65;41498.58609;7.90848E+11;10;3;11;6;13;27;6;5;8;6
A3B6XE2G;41499.64644;7.90849E+11;10;3;11;6;33;14;2;16;25;1
A3B7AMTO;41500.36156;7.90849E+11;10;3;11;7;10;22;29;24;5;18
A3B7D1GU;41500.49153;7.90849E+11;10;3;11;7;13;1;16;30;23;5
A3B8CA56;41502.39455;7.90851E+11;10;3;11;8;12;10;5;6;23;0
A3B8CA56;41502.39455;7.90851E+11;10;3;11;8;12;10;5;6;23;0
A3B8E54H;41502.49501;7.90851E+11;10;3;11;8;14;5;4;17;34;17
A3B8FL5K;41502.57306;7.90851E+11;10;3;11;8;15;21;5;20;21;22
A3B9YJOU;41505.54087;7.90854E+11;10;3;11;9;34;19;24;30;32;3
A3BADU1G;41506.36639;7.90855E+11;10;3;11;10;13;30;1;16;9;14
A3BB0USC;41507.60951;7.90856E+11;10;3;11;11;0;30;28;12;34;28
A3BDISU2;41512.46659;7.9086E+11;10;3;11;13;18;28;30;2;6;28
A3BENNME;41514.67277;7.90862E+11;10;3;11;14;23;23;22;14;12;11
A3BF1ZY9;41515.44726;7.90862E+11;10;3;11;15;1;35;34;9;6;9
A3BF1ZY9;41515.44726;7.90862E+11;10;3;11;15;1;35;34;9;6;9
A3BFIQQQ;41516.35145;7.90863E+11;10;3;11;15;18;26;26;26;12;20
A3BFMDRY;41516.548;7.90863E+11;10;3;11;15;22;13;27;34;8;11
A3BH2Q7Y;41519.37466;7.90866E+11;10;3;11;17;2;26;7;34;8;20
A3BHQW4F;41520.67951;7.90867E+11;10;3;11;17;26;32;4;15;20;18
A3BINN8B;41522.44817;7.90868E+11;10;3;11;18;23;23;8;11;23;21
A3BINN8B;41522.44817;7.90868E+11;10;3;11;18;23;23;8;11;23;21
A3BIQ3KK;41522.58068;7.90869E+11;10;3;11;18;26;3;20;20;9;0
A3BJ63XA;41523.44522;7.90869E+11;10;3;11;19;6;3;33;10;31;18
A3BJ87XJ;41523.55922;7.90869E+11;10;3;11;19;8;7;33;19;1;23
A3BJ87XJ;41523.55922;7.90869E+11;10;3;11;19;8;7;33;19;1;23
A3BKT4KI;41526.63219;7.90872E+11;10;3;11;20;29;4;20;18;25;7
A3BLQNUQ;41528.44311;7.90874E+11;10;3;11;21;26;23;30;26;0;16
A3BLSR5U;41528.55608;7.90874E+11;10;3;11;21;28;27;5;30;33;23
A3BM88OO;41529.39236;7.90874E+11;10;3;11;22;8;8;24;24;32;30
A3BOWOWW;41534.60069;7.90879E+11;10;3;11;24;32;24;32;32;32;22
A3BPCUDM;41535.47289;7.9088E+11;10;3;11;25;12;30;13;22;23;10
A3BQDPXJ;41537.46422;7.90881E+11;10;3;11;26;13;25;33;19;29;18
A3BSI3NY;41541.58883;7.90885E+11;10;3;11;28;18;3;23;34;21;29
A3BTL3MI;41543.69477;7.90887E+11;10;3;11;29;21;3;22;18;34;2
A3BU0UV6;41544.54563;7.90888E+11;10;3;11;30;0;30;31;6;31;20
A3BU0UV6;41544.54563;7.90888E+11;10;3;11;30;0;30;31;6;31;20
A3BU1ANM;41544.56932;7.90888E+11;10;3;11;30;1;10;23;22;16;24
A3BX2OQU;41549.47645;7.90893E+11;10;3;11;33;2;24;26;30;29;19
A3BX2P8W;41549.4772;7.90893E+11;10;3;11;33;2;25;8;32;29;19
A3BX5H92;41549.62721;7.90893E+11;10;3;11;33;5;17;9;2;28;13
A3BY2ZGI;41551.43652;7.90894E+11;10;3;11;34;2;35;16;18;30;33
A3BZOH82;41554.54117;7.90897E+11;10;3;11;35;24;17;8;2;23;31
A3BZRQRG;41554.71748;7.90897E+11;10;3;11;35;27;26;27;16;0;4
A3C0PZOQ;41556.56686;7.90899E+11;10;3;12;0;25;35;24;26;5;11
A3C0PZOQ;41556.56686;7.90899E+11;10;3;12;0;25;35;24;26;5;11
A3C0RZG2;41556.6745;7.90899E+11;10;3;12;0;27;35;16;2;35;29
A3C15QXU;41557.41774;7.909E+11;10;3;12;1;5;26;33;30;29;3
A3C15QXU;41557.41774;7.909E+11;10;3;12;1;5;26;33;30;29;3
A3C17RP1;41557.52688;7.909E+11;10;3;12;1;7;27;25;1;28;27
A3C1PKDQ;41558.48791;7.909E+11;10;3;12;1;25;20;13;26;26;7
A3C39I1E;41561.50839;7.90903E+11;10;3;12;3;9;18;1;14;20;29
A3C3BB14;41561.60588;7.90903E+11;10;3;12;3;11;11;1;4;17;17
A3C3P1XI;41562.34823;7.90904E+11;10;3;12;3;25;1;33;18;0;3
A3C3UUXM;41562.66172;7.90904E+11;10;3;12;3;30;30;33;22;11;4
A3C3UUXM;41562.66172;7.90904E+11;10;3;12;3;30;30;33;22;11;4
A3C4R7YI;41564.40927;7.90906E+11;10;3;12;4;27;7;34;18;27;26
A3C4R7YI;41564.40927;7.90906E+11;10;3;12;4;27;7;34;18;27;26
A3C4W7PC;41564.67889;7.90906E+11;10;3;12;4;32;7;25;12;9;32
A3C59UDS;41565.41491;7.90906E+11;10;3;12;5;9;30;13;28;32;1
A3C5CP4O;41565.56903;7.90907E+11;10;3;12;5;12;25;4;24;19;8
A3C6UE2S;41568.46845;7.90909E+11;10;3;12;6;30;14;2;28;24;29
A3C7GFUF;41569.6591;7.9091E+11;10;3;12;7;16;15;30;15;1;4
A3C8CUDC;41571.40889;7.90912E+11;10;3;12;8;12;30;13;12;2;0
A3CAKLEU;41575.71545;7.90915E+11;10;3;12;10;20;21;14;30;1;8
A3CBIBIP;41577.53661;7.90917E+11;10;3;12;11;18;11;18;25;14;13
A3CBKFWM;41577.65119;7.90917E+11;10;3;12;11;20;15;32;22;27;13
A3CBKFWM;41577.65119;7.90917E+11;10;3;12;11;20;15;32;22;27;13
A3CC0NDA;41578.52638;7.90918E+11;10;3;12;12;0;23;13;10;34;2
A3CE3P94;41582.57921;7.90921E+11;10;3;12;14;3;25;9;4;29;13
A3CELPXM;41583.55223;7.90922E+11;10;3;12;14;21;25;33;22;25;12
A3CELPXM;41583.55223;7.90922E+11;10;3;12;14;21;25;33;22;25;12
A3CF6Q2I;41584.68644;7.90923E+11;10;3;12;15;6;26;2;18;1;22
A3CFJPSS;41585.38803;7.90924E+11;10;3;12;15;19;25;28;28;17;8
A3CG3KZG;41586.46081;7.90925E+11;10;3;12;16;3;20;35;16;20;35
A3CG3KZG;41586.46081;7.90925E+11;10;3;12;16;3;20;35;16;20;35
A3CHM466;41589.40559;7.90927E+11;10;3;12;17;22;4;6;6;34;29
A3CHM466;41589.40559;7.90927E+11;10;3;12;17;22;4;6;6;34;29
A3CHS1UZ;41589.72612;7.90927E+11;10;3;12;17;28;1;30;35;33;35
A3CI6CCW;41590.49787;7.90928E+11;10;3;12;18;6;12;12;32;29;17
A3CI6CCW;41590.49787;7.90928E+11;10;3;12;18;6;12;12;32;29;17
A3CI8NWY;41590.62321;7.90928E+11;10;3;12;18;8;23;32;34;35;21
A3CJ6EEW;41592.44495;7.9093E+11;10;3;12;19;6;14;14;32;6;7
A3CLAWVH;41596.57664;7.90933E+11;10;3;12;21;10;32;31;17;16;29
A3CLAWVH;41596.57664;7.90933E+11;10;3;12;21;10;32;31;17;16;29
A3CLCFWK;41596.65919;7.90933E+11;10;3;12;21;12;15;32;20;3;26
A3CM9RD1;41598.45837;7.90935E+11;10;3;12;22;9;27;13;1;20;23
A3CNDCY3;41600.59675;7.90937E+11;10;3;12;23;13;12;34;3;17;0
A3CNDCY3;41600.59675;7.90937E+11;10;3;12;23;13;12;34;3;17;0
A3CNF5AM;41600.69328;7.90937E+11;10;3;12;23;15;5;10;22;5;35
A3COYDX6;41603.67622;7.90939E+11;10;3;12;24;34;13;33;6;0;28
A3COYNKV;41603.69069;7.9094E+11;10;3;12;24;34;23;20;31;9;33
A3COYNKV;41603.69069;7.9094E+11;10;3;12;24;34;23;20;31;9;33
A3CPCUYE;41604.45777;7.9094E+11;10;3;12;25;12;30;34;14;28;6
A3CPFVEN;41604.62044;7.9094E+11;10;3;12;25;15;31;14;23;17;4
A3CPFVEN;41604.62044;7.9094E+11;10;3;12;25;15;31;14;23;17;4
A3CQZ1YE;41607.60027;7.90943E+11;10;3;12;26;35;1;34;14;23;21
A3CQZLM4;41607.62975;7.90943E+11;10;3;12;26;35;21;22;4;12;11
A3CQZLM4;41607.62975;7.90943E+11;10;3;12;26;35;21;22;4;12;11
A3CSZIA1;41610.51274;7.90946E+11;10;3;12;28;35;18;10;1;21;28
A3CT1EDI;41610.6149;7.90946E+11;10;3;12;29;1;14;13;18;18;12
A3CT27MC;41610.65876;7.90946E+11;10;3;12;29;2;7;22;12;31;18
A3CT27MC;41610.65876;7.90946E+11;10;3;12;29;2;7;22;12;31;18
A3CTZQIM;41612.46911;7.90948E+11;10;3;12;29;35;26;18;22;9;28
A3CU0CL2;41612.50221;7.90948E+11;10;3;12;30;0;12;21;2;9;28
A3CU3G13;41612.66938;7.90948E+11;10;3;12;30;3;16;1;3;2;28
A3CV0FAO;41614.45028;7.9095E+11;10;3;12;31;0;15;10;24;2;17
A3CWLG1X;41617.52941;7.90952E+11;10;3;12;32;21;16;1;33;33;28
A3CX36O4;41618.48734;7.90953E+11;10;3;12;33;3;6;24;4;13;22
A3CX73GQ;41618.69853;7.90953E+11;10;3;12;33;7;3;16;26;34;2
A3CX73GQ;41618.69853;7.90953E+11;10;3;12;33;7;3;16;26;34;2
A3CY5ARO;41620.54549;7.90955E+11;10;3;12;34;5;10;27;24;7;23
A3CY62P8;41620.58738;7.90955E+11;10;3;12;34;6;2;25;8;30;34
A3CYLLAY;41621.42529;7.90956E+11;10;3;12;34;21;21;10;34;7;25
A3D07GYZ;41624.55079;7.90958E+11;10;3;13;0;7;16;34;35;19;9
A3D07GYZ;41624.55079;7.90958E+11;10;3;13;0;7;16;34;35;19;9
A3D093UQ;41624.63911;7.90958E+11;10;3;13;0;9;3;30;26;21;24
A3D0SE2K;41625.68044;7.90959E+11;10;3;13;0;28;14;2;20;4;13
A3D1AM9F;41626.66472;7.9096E+11;10;3;13;1;10;22;9;15;35;10
A3D1T6XC;41627.66772;7.90961E+11;10;3;13;1;29;6;33;12;24;17
A3D25WXC;41628.35472;7.90962E+11;10;3;13;2;5;32;33;12;8;6
A3D25WXC;41628.35472;7.90962E+11;10;3;13;2;5;32;33;12;8;6
A3D3RFKD;41631.46067;7.90964E+11;10;3;13;3;27;15;20;13;13;8
A3D3RFKD;41631.46067;7.90964E+11;10;3;13;3;27;15;20;13;13;8
A3D3TCR8;41631.56447;7.90964E+11;10;3;13;3;29;12;27;8;31;32
A3D7BTX4;41638.39421;7.9097E+11;10;3;13;7;11;29;33;4;31;29
A3DRDD0G;41645.35685;7.91004E+11;10;3;13;27;13;13;0;16;22;26
A3DS141A;41646.63939;7.91005E+11;10;3;13;28;1;4;1;10;22;17
A3DS141A;41646.63939;7.91005E+11;10;3;13;28;1;4;1;10;22;17
A3DSXAFS;41648.37699;7.91007E+11;10;3;13;28;33;10;15;28;27;6
A3DT1MYS;41648.61178;7.91007E+11;10;3;13;29;1;22;34;28;17;13
A3DT2MT8;41648.66554;7.91007E+11;10;3;13;29;2;22;29;8;14;4
A3DT2MT8;41648.66554;7.91007E+11;10;3;13;29;2;22;29;8;14;4
A3DT4VGO;41648.78653;7.91007E+11;10;3;13;29;4;31;16;24;15;3
A3DV2XPP;41652.5699;7.9101E+11;10;3;13;31;2;33;25;25;30;34
A3DV2XPP;41652.5699;7.9101E+11;10;3;13;31;2;33;25;25;30;34
A3DVJJVO;41653.46715;7.91011E+11;10;3;13;31;19;19;31;24;7;10
A3DW5VHZ;41654.67258;7.91012E+11;10;3;13;32;5;31;17;35;5;16
A3DWO1ZY;41655.65433;7.91013E+11;10;3;13;32;24;1;35;34;31;13
A3DX5FME;41656.59277;7.91014E+11;10;3;13;33;5;15;22;14;19;24
A3DYNGTB;41659.51054;7.91016E+11;10;3;13;34;23;16;29;11;5;14
A3DYNGTB;41659.51054;7.91016E+11;10;3;13;34;23;16;29;11;5;14
